id,absa_input,absa_target,data_origin
866967,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Magazin ft bine aprovizionat, alerg zilnic pe zgura , la alergare găsești tot ce dorești, vânzători ft amabili și pregătiți , va recomand sa o contactați pe Anca, cunoaște ft bine produsele si echipamentele.. Am schimbat un produs foarte usor, doar cu cardul de client.</s>",shop diversity is positive; staff competency is positive; return warranty is positive,random-concatenation
866968,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Magazinue este unul in care poti gasi multe produse la pret accesibil. Personalul este foarte amabil. Uneori este schimbata prea des locatia anumitor produse!. Am schimbat un produs foarte usor, doar cu cardul de client.</s>",staff competency is positive; shop organization is negative; shop diversity is positive; price is positive; return warranty is positive,random-concatenation
866971,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am schimbat un produs foarte usor, doar cu cardul de client.. Am cumparat clapari de ski. Ce mi-a placut a fost: gama larguta de produse, preturi bune, indicatii de alegere a produselor in functie de nivel (incepator/mediu/avansat - ca incepator conteaza mult pentru mine deoarece nu stiam ce sa-mi aleg).</s>",return warranty is positive; price is positive; shop diversity is positive; shop organization is positive,random-concatenation
866980,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am cumparat clapari de ski. Ce mi-a placut a fost: gama larguta de produse, preturi bune, indicatii de alegere a produselor in functie de nivel (incepator/mediu/avansat - ca incepator conteaza mult pentru mine deoarece nu stiam ce sa-mi aleg).. Merita oricand aiceva de cumparat in materie de articole sportive sa intri in Decathlon!!!</s>",price is positive; shop diversity is positive; shop organization is positive; misc is neutral,random-concatenation
866993,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Merita oricand aiceva de cumparat in materie de articole sportive sa intri in Decathlon!!!. Preturile at putea fi mai competitive. Va asteptam si in Rm. Valcea</s>,misc is neutral; price is negative,random-concatenation
866995,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Doresc sa gasesc o geanta pentru transportul rachetelor de badminton.. Preturile at putea fi mai competitive. Va asteptam si in Rm. Valcea</s>,misc is neutral; price is negative,random-concatenation
866999,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Preturile at putea fi mai competitive. Va asteptam si in Rm. Valcea. sunt foarte multumita de magazin acum. s-au imbunatatit multe lucruri</s>,price is negative; misc is neutral,random-concatenation
867002,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: sunt foarte multumita de magazin acum. s-au imbunatatit multe lucruri. Daca am nevoie de ceva anume vestimentar si incaltaminte si nu numai, primul loc in care vreau sa caut este la voi, aici gasesc tot ce-mi doresc :-)</s>",misc is neutral; shop diversity is positive,random-concatenation
867011,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Daca am nevoie de ceva anume vestimentar si incaltaminte si nu numai, primul loc in care vreau sa caut este la voi, aici gasesc tot ce-mi doresc :-). Un produs care sper sa ma tina la fel de mult ca si celelalte achizitionate .</s>",shop diversity is positive; misc is neutral,random-concatenation
867013,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am găsit ce aveam nevoie. Am descoperit raionul de alergare. Foarte fain. Un produs care sper sa ma tina la fel de mult ca si celelalte achizitionate .</s>,shop diversity is positive; misc is neutral,random-concatenation
867014,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un magazin placut cu tot ce ai nevoie. Calitate buna la produse si personal extrem de amabil. Un produs care sper sa ma tina la fel de mult ca si celelalte achizitionate .</s>,shop diversity is positive; quality is positive; staff competency is positive; misc is neutral,random-concatenation
867022,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un produs care sper sa ma tina la fel de mult ca si celelalte achizitionate .. Magazinul este bine organizat, aprovizionat, toate casele erau deschise, deci nu am asteptat mult la coada. Felicitari pentru profesionalism!!!</s>",misc is neutral; shop organization is positive; staff competency is positive; service is positive; shop diversity is positive,random-concatenation
867027,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Magazinul este bine organizat, aprovizionat, toate casele erau deschise, deci nu am asteptat mult la coada. Felicitari pentru profesionalism!!!. Nu este o bicicleta Rockrider 500S! Este un Rockrider 6.3 pe care l-am modificat ce-i drept, schimbandu-i arcul cu un X Fusion 9.1 , pinioanele cu 7 viteze in Shimano Deore si lantul! Recomand in continuare Rockrider 6.3</s>",shop organization is positive; staff competency is positive; service is positive; shop diversity is positive; misc is neutral,random-concatenation
867032,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nu este o bicicleta Rockrider 500S! Este un Rockrider 6.3 pe care l-am modificat ce-i drept, schimbandu-i arcul cu un X Fusion 9.1 , pinioanele cu 7 viteze in Shimano Deore si lantul! Recomand in continuare Rockrider 6.3. Din pacate nu am gasit un numar de telefon sau o adresa de mail unde sa pot comunica direct cu dumneavoastra. In rest, totul este ireprosabil. O zi frumoasa!</s>",misc is neutral; tech support is negative,random-concatenation
867043,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Din pacate nu am gasit un numar de telefon sau o adresa de mail unde sa pot comunica direct cu dumneavoastra. In rest, totul este ireprosabil. O zi frumoasa!. n-am prins inca momentul sa-i testez pt. impermeabilitate.i-am cumparat in urma cu cca. 2 saptamani.</s>",tech support is negative; misc is neutral,random-concatenation
867056,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: n-am prins inca momentul sa-i testez pt. impermeabilitate.i-am cumparat in urma cu cca. 2 saptamani.. De fiecare data când vin la voi in megazin,m-a relaxez pt ca băiatul meu are cu ce sa se joace iar eu caut liniștita tot ce îmi trebuie</s>",misc is neutral; environment is positive,random-concatenation
867058,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nu riscati sa spargeti sau sa distrugeti obiecte atat in interiorul casei dumneavoastra cat si in exterior.. De fiecare data când vin la voi in megazin,m-a relaxez pt ca băiatul meu are cu ce sa se joace iar eu caut liniștita tot ce îmi trebuie</s>",misc is neutral; environment is positive,random-concatenation
867059,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Recomandarile din partea consumatorilor sunt foarte importante, de aceea parerile pertinente sunt de preferat.. De fiecare data când vin la voi in megazin,m-a relaxez pt ca băiatul meu are cu ce sa se joace iar eu caut liniștita tot ce îmi trebuie</s>",misc is neutral; environment is positive,random-concatenation
867065,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: De fiecare data când vin la voi in megazin,m-a relaxez pt ca băiatul meu are cu ce sa se joace iar eu caut liniștita tot ce îmi trebuie. Atunci cand un review este publicat, mi-ar placea sa primesc si link la el.</s>",environment is positive; misc is neutral,random-concatenation
867069,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Atunci cand un review este publicat, mi-ar placea sa primesc si link la el.. Am gasit ce doream, iar baiatul meu s-a bucurat de provocarea de a face sport.</s>",misc is neutral; shop diversity is positive,random-concatenation
867072,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am gasit ce doream, iar baiatul meu s-a bucurat de provocarea de a face sport.. Băiatul de la atelier a fost foarte prompt si atent la personalizare.</s>",shop diversity is positive; service is positive; staff competency is positive,random-concatenation
