id,absa_input,absa_target,data_origin
435772,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Decathlon Bacau este destul de redus ca spatiu fata de alte magazine dechatlon dar i-ar prinde bine un depozit mai mare (cred eu). Intr-adevar am ajuns pe finalul perioadei de promotii, dar erau rafturi goale si sau produse de aceeasi marime sau tip asezate in exces pe alocuri. Personalul nu m-a agasat cu intrebarea „va putem ajuta cu ceva ?” cand ma uitam la diferite articole, ce e drept cred ca era cam aglomerat pentru dimensiunile magazinului. Ce e drept cam ai de toate pentru toti dar nu poate concura cu Decathlon militari (e reperul meu). Marea mea dezamagire a fost ca nu am putut sa compar (probez) perechile de bocaci pe care intentionam, din lipsa de stoc. forclaz 500 warm = erau putin sub asteptari la capitolul impermeabilitate + prea multa blana in ei pt gustul meu; quechua trekking am gasit doar modelul albastru (cumparat, dar nu ma pot pronunta deocamdata asupra performantelor) ; flowston AIGLE nu au fost gasiti ( cred ca erau ascunsi) </s>",environment is negative; product is negative; quality is negative; shop diversity is positive; shop organization is negative; staff competency is negative,manual
435773,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: as dori o varietate mai mare de produse (articole de imbracaminte femei - trening-uri, tricouri) si de calitati mai bune (materiale mai bune) </s>",shop diversity is negative; quality is negative,manual
435774,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Preturile nu sunt afisate la toate produsele. Sunt deteriorate sau lipsa </s>,shop organization is negative,manual
435775,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Cel mai scump produs de pe bon mi-a fost facturat de doua ori... si nu cred ca din greseala. Noroc ca am verificat dupa ce am plecat de la casa, inainte de a parasi magazinul. Casierita a recunoscut imediat. Macar atat... In rest, toate bune. </s>",staff competency is positive,manual
435776,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: nu am gasit grila de marimi pe site asa ca am optat pt 38, ceea ce inseamna M, ambele tricouri comandate au venit S. Procedura de retur este indoielnica, am solicitat pe email returul catre decathlon si am apelat curierul sa trimita inapoi comanda, acesta a refuzat pe motiv ca decathlonul trebuie sa faca solicitarea de ridicare a returului, nu s-a intamplat asta, port tricourile asa cum sunt, mici/fix. </s>",tech support is negative; delivery is negative; return warranty is negative,manual
435777,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Stoc vesnic inexistent. De la biciclete pana la geci nu sunt pe stoc, nici marimi, nici culori, nici modele. </s>",shop diversity is negative,manual
435778,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nu am găsit produse uzuale care în mod normal le aveți </s>,shop diversity is negative,manual
435779,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Dupa aproximativ 700 de km parcursi cu bicicleta am observat cateva probleme: franele trebuie aerisite deoarece se simt groaznic de buretoase iar placutele de pe fata au cazut la prima iesire trebuind sa improvizez un arc pentru a le tine in etrier, ambele roti s-au descentrat desi nu am facut nimic extrem cu bicicleta (doar cateva poteci prin padure), tot angrenajul este extrem de zgomotos, iar cauciucurile au inceput sa crape si nu au aderenta mai deloc (mai ales pe ploaie), iar in ciuda orelor petrecute incercand sa reglez deraiorul fata inca arunca lantul de pe foi si face zgomot in vitezele 1 si 9 indiferent de foaie. Privind partile bune: furca se descurca excelent, ca ansamblu bicicleta e relativ usoara si chiar comfortabila, arata bestial in ambele combinatii de culori, e foarte fiabila (singura data cand m-a lasat in drum a fost cand a aruncat lantul intre bratul pedalei si foi rezultand in indoirea lantului, dar am reusit sa il repar usor cu patentul), schimba uimitor de repede si precis. Dupa parerea mea bicicleta ar merita maximum 1500 de lei, nicidecum 1800, dar s-a dovedit distractiva. </s>",price is negative; product is positive; quality is negative,manual
435780,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: In raftul cu produse la reducere nu existau prosuse cu eticheta de reducere! Mare teapa! Urat din partea voastra!!!! </s>,shop organization is negative,manual
435781,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Stocurile foarte scazute, chiar inexistente la anumite produse.Majoritatea rafturilor erau goale. </s>",shop diversity is negative,manual
435782,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: ati inceput ca in magazinele de alimente. un pret este la raft altul la casa </s>,shop organization is negative,manual
435783,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Găsiți o soluție sa separați copiii nesupravegheați de restul magazinul. Un copil era să mă lovească cînd traversam culoarul central, alții """"claxonau"""" să le eliberez drumul. Consider că magazinul este în general pentru pietoni și aceste situații n-ar trebui să existe. </s>",environment is negative,manual
435784,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Speram sa gasesc mai multe produse (pantaloni) in dimensiuni mai...generoase. </s>,shop diversity is negative,manual
435785,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Se procesează si livrează greoi comenzile online produsele nu vin ambalate,in rest calitate la preturi rezonabile !de la mult ne nota 10 pentru calitate si preț si un 8 pentru livrare ! </s>",delivery is negative; price is positive; quality is positive; service is negative,manual
435786,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Trebuie personal mai mult și mai pregătit pentru reglarea bicicletelor. </s>,staff availability is negative; staff competency is negative,manual
435787,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Deși comanda era cu livrare acasă, curierul a livrat produsul în magazin. </s>",delivery is negative,manual
435788,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Coada la casa de 15 persoane. Numai 2 case libere in timp ce multi angajati se plimbau prin magazin cu treaba sau fara. </s>,service is negative; staff competency is negative,manual
435789,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Mi s-a transmis un termen de 45 min. Am revenit după o oră si nu era gata. Nu erau alti clienti sau comenzi in lucru. Abia când am revenit si am întrebat au făcut imprimeul. Am inscriptionat nume si numar pe un tricou. Numarul este prost încadrat, foarte jos, o parte intră în pantaloni. </s>",service is negative; staff competency is negative,manual
435790,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: am cautat pantofi de fotbal dar din pacate oferta din magazin a fost cam slaba. in cele din urma am achizitionat o pereche Kipsta care spre surprinderea mea se prezinta destul de bine...sunt curios cat de bine se vor mentine pe viitor. </s>,shop diversity is negative; product is positive,manual
435791,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: produse de acelasi tip imprastiate in mai multe locuri in functie de sporturi, pentru un rucsac ma uit in 3 locuri, pentru un ciorap in 5 locuri.folosesc un produs in mai multe scopuri, nu doar cel dedicat. </s>",product is positive; shop organization is negative,manual
435792,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Dezamăgită,mi-au facturat mai multe produse decât ce aveam în colet si livrarea la domiciliu am platit-o de 2x.Am sunat si dat mail pt rezolvare si restituirea diferenței dar nici acum nu am primit nimic.Chiar dacă am dat toate datele ce mi le-au cerut.....Trebuie să sun iar? </s>",service is negative; delivery is negative,manual
435793,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Dupa numai 2 luni de purtat materialul panzat a """"s-a taiat"""", asa ca orice purtare pe ploaie inseamna sa stai cu picioarele ude toata ziua. </s>",quality is negative; product is negative,manual
435794,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un caracter mizerabil al persoanei care mi-a schimbat produsul la casa de retur. Nu are nicio treaba referitor la relatia cu clientii. As pune-o undeva in depozit la receptie marfa. </s>,staff competency is negative,manual
435795,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: lipsa internet in locatie. nu s-a putut printa card fidelitate. casierul nu a solicitat card fidelitate. lipsa cod bare la un produs, responsabilul de raion nu a transmis codul si am fost nevoit sa ma intorc la raft pentru a aduce un produs cu acelasi cod, la locul de joaca am gasit ambalaje de dulciuri sub trambulina </s>",service is negative; environment is negative; staff competency is negative,manual
435796,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Mare problema este husa ,dupa 3-4 ani e coapta toata oricat vei incerca sa o protejezi.La magazin iti vor spune ca nu au huse.Deci trebuie cumparat altul </s>",quality is negative; shop diversity is negative,manual
