id,text_cleaned,absa_input,absa_target,text_bt_RoEnRo,text_bt_RoEnChRo
436610,Sa fie prețurile mai mici sa sa fie mai multe produse la oferta cu preț redus,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sa fie prețurile mai mici sa sa fie mai multe produse la oferta cu preț redus </s>,price is negative; promotions is negative,"Prețuri mai mici, mai multe produse la prețuri reduse","Prețurile au scăzut, mai multe produse au fost vândute la prețuri mai mici"
436615,"Angajati super ok, doar ca platforma cam face figuri, nu apar adresele nou inregistrate in baza de date din magazin","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Angajati super ok, doar ca platforma cam face figuri, nu apar adresele nou inregistrate in baza de date din magazin </s>",staff competency is positive; tech support is negative,"Super-angajaţi. E doar că platforma face cifre, nu arată adresele înregistrate în baza de date a magazinului.","Super-angajați, bine, doar că platforma este de a face numere, nu afișează adresele nou înregistrate în baza de date a magazinului"
436616,"Am cumparat o pereche de apreschiuri care a fost adusa la magazinul din Constanta care a fost adusa prin schimb intermagazine de la Bucuresti, cred. A durat 12 zile pana au ajuns pentru deoarece comanda initiala a fost gresit inteleasa de catre cei care trebuiau sa le trimita. S-a rezolvat abia dupa ce am mai facut inca o vizita in magazin si au fost reluat toti pasii de cautare. De data asta, cu succces.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am cumparat o pereche de apreschiuri care a fost adusa la magazinul din Constanta care a fost adusa prin schimb intermagazine de la Bucuresti, cred. A durat 12 zile pana au ajuns pentru deoarece comanda initiala a fost gresit inteleasa de catre cei care trebuiau sa le trimita. S-a rezolvat abia dupa ce am mai facut inca o vizita in magazin si au fost reluat toti pasii de cautare. De data asta, cu succces. </s>",delivery is negative; staff competency is negative,"Am cumpărat o pereche de şorţuri care au fost aduse la magazinul din Constanţa, care au fost aduse prin schimb inter-magazin din Bucureşti, cred. A durat 12 zile până au ajuns pentru că comanda iniţială a fost greşit înţeleasă de cei care ar fi trebuit să le trimită. A fost rezolvată doar după ce am făcut o altă vizită la magazin şi toate etapele de căutare au fost reluate. De data asta, cu succes.","Am cumpărat o pereche de înainte, am adus-o la magazinul din Constanța, se pare că a fost un schimb de la magazinul din București. Au durat 12 zile până au ajuns, deoarece comanda inițială a fost greșită de cei care ar fi trebuit să o trimită."
436618,"O ofertă variată de echipamente sportive și încălțăminte la toate prețurile, preturi accesibile oricarui buzunar.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: O ofertă variată de echipamente sportive și încălțăminte la toate prețurile, preturi accesibile oricarui buzunar. </s>",shop diversity is positive; price is positive,"O ofertă variată de echipamente sportive şi încălţăminte la toate preţurile, la preţul oricărui buzunar.","În plus, în cadrul evenimentului, au fost oferite accesorii sportive și încălțăminte."
436623,"Gama destul de variata la îmbrăcăminte, însă secțiunea adidașilor de alergare m-a dezamăgit..f urâți și numai numere mici.. Doar 2 perechi 42 am găsit :)","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Gama destul de variata la îmbrăcăminte, însă secțiunea adidașilor de alergare m-a dezamăgit..f urâți și numai numere mici.. Doar 2 perechi 42 am găsit :) </s>",shop diversity is positive; product is negative,"Gama de haine era destul de variată, dar secțiunea de adidași de alergare m-a dezamăgit... urâte și doar numere mici... doar 2 perechi 42 am găsit :)","Deși am avut o gamă largă de haine, am fost dezamăgită de pantofii de alergare..."
436626,"Produsele sunt impecabile, doar la livrare s-ar putea lucra puțin!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Produsele sunt impecabile, doar la livrare s-ar putea lucra puțin! </s>",product is positive; delivery is negative,"Produsele sunt impecabile, doar la livrare ar putea funcționa un pic!","Produsul este perfect, doar că livrarea ar putea fi un pic mai dificilă!"
436627,"Varietate mare de produse, bun raport calitate/pret. Personal amabil.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Varietate mare de produse, bun raport calitate/pret. Personal amabil. </s>",shop diversity is positive; quality is positive; staff competency is negative; price is positive,"O mare varietate de produse, valoare bună pentru bani, personal prietenos.","""A fost o experiență foarte bună, am avut o mulțime de produse, am avut o ofertă bună, am avut un personal prietenos."
436628,"Preturi atractive, garantii generoase, posibilitatea returnarii in perioada de garantie. Magazin nota 10/10","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Preturi atractive, garantii generoase, posibilitatea returnarii in perioada de garantie. Magazin nota 10/10 </s>",price is positive; return warranty is positive,"Preţuri atractive, garanţii generoase, politica de returnare în perioada de garanţie.","Prețul este bun, garanția este mare, politica de returnare a mărfurilor în termen de garanție."
436629,un loc excelent cu o varietate mare de produse si preturi atractive,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: un loc excelent cu o varietate mare de produse si preturi atractive </s>,shop diversity is positive; price is positive,Un loc minunat cu o mare varietate de produse şi preţuri atractive.,"În acest moment, există o gamă largă de produse la prețuri atractive."
436630,Ar fi recomandat sa fie mai multi lucratori pentru a satisface nevoile cumparatorilor,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Ar fi recomandat sa fie mai multi lucratori pentru a satisface nevoile cumparatorilor </s>,staff availability is negative,Ar fi de dorit să avem mai mulţi muncitori pentru a satisface nevoile cumpărătorilor.,"În schimb, pentru a satisface nevoile cumpărătorilor, trebuie să crească numărul de muncitori."
436634,"Din păcate foarte mult haos dar, din cauza clienților needucați. Personalul nu face fata la cata dezordine fac copiii si unii adulți..","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Din păcate foarte mult haos dar, din cauza clienților needucați. Personalul nu face fata la cata dezordine fac copiii si unii adulți.. </s>",environment is negative; staff competency is negative,"Din păcate, e haos, dar din cauza clienţilor neinstruiţi, personalul nu poate face faţă cantităţii de mizerie pe care copiii şi unii adulţi o fac.","În timpul zilei de vineri, personalul nu a putut să gestioneze mizeria creată de copii și unii adulți, din cauza clienților neștiutori."
436636,"Ca de fiecare dată. Totul bine organizat, preturi foarte bune","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Ca de fiecare dată. Totul bine organizat, preturi foarte bune </s>",shop organization is positive; price is positive,"Totul e bine organizat, preţuri foarte bune.","Totul era foarte bine organizat, prețurile erau foarte bune."
436640,"Serviciul de intretinere si reparatii echipament snowboard sunt ok, singura problema este finisarea. Incarcarea cu ceara a fost suficienta insa indepartarea surplusului a fost slaba iar slefuirea foarte slaba. Am apelat de doua ori la acest serviciu si de fiecare data a trebuit sa finisez acasa talpa snowboardului. Recomand sa se insiste pe operatiunea de slefuire si finisara.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Serviciul de intretinere si reparatii echipament snowboard sunt ok, singura problema este finisarea. Incarcarea cu ceara a fost suficienta insa indepartarea surplusului a fost slaba iar slefuirea foarte slaba. Am apelat de doua ori la acest serviciu si de fiecare data a trebuit sa finisez acasa talpa snowboardului. Recomand sa se insiste pe operatiunea de slefuire si finisara. </s>",service is positive,"Serviciul de întreținere și reparare a echipamentului de snowboard este în regulă, singura problemă este finisarea. Încărcarea cu ceară a fost suficientă, dar îndepărtarea excesului a fost slabă și măcinarea foarte slabă. Am sunat de două ori la acest serviciu și de fiecare dată a trebuit să termin piciorul de snowboard acasă. Recomand să insist pe operațiunea de măcinare și finisare.","Serviciul de întreținere și reparații a echipamentului de snowboard este bun, singura problemă este finalizarea. Efectul de încărcare este suficient, dar eliminarea excedentului este slabă, iar abrasiunea este foarte slabă. Am sunat de două ori la acest serviciu și de fiecare dată a trebuit să finalizez piciorul snowboardului acasă."
436641,Am sunat si mi-au urgentat comanda. Mi-a ajuns la timp si copii au fost fericiti,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am sunat si mi-au urgentat comanda. Mi-a ajuns la timp si copii au fost fericiti </s>,delivery is positive; staff competency is positive,"Am sunat şi mi-au grăbit comanda, a sosit la timp şi copiii au fost fericiţi.","Am sunat la ei, s-au grăbit să-mi pună comanda, a ajuns la timp, copiii au fost bucuroşi."
436643,"Oferte bune,produse de calitate si la preturi bune,respect si promtitudine fața de client.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Oferte bune,produse de calitate si la preturi bune,respect si promtitudine fața de client. </s>",promotions is positive; quality is positive; price is positive; staff competency is positive,"Oferte bune, produse de calitate la preţuri bune, respect şi importanţă pentru client.","Produsele de calitate, prețurile avantajoase,"
