id,text_cleaned,all_categories,data_origin
868120,"AQn facut o comanda acum o saptamana iar angajata dvs. mi-a spus ca pot sa plec fiindca inregistreaza comanad dar nu a facut acest lucru. de abia duminica am inregistrat o noua comanda, care se pare ca nici azi nu a venit dupa cum mi s-a promis.. Mai multa organizare, ordine la raft ( sunt produse puse de cumparatori aiurea si apar cu alte preturi le vezi dupa ce achiti la casa ).Ordinea in magazin , nu stii unde sa cauti un pantalon de trening sunt puse ba pe stanga , si gasesti si pe dreapta .Bine ca bicicletele si rachetele de tenis sau cele de vanatoare stau la locul lor .Pe raioane nu aveti nici un fel de personal sa te indrume , trebuie sa mergi in zona caselor . Pacat de magazin dar la preturile pe care le aveti angajati si mai mult personal.",staff competency; delivery; shop organization; staff availability,random-concatenation
868120,"Recoman acest magazin dor din prisma faptului ca nu este un alt magazin Decathlon mai aproape..... Am vrut sa cumpar o bicicleta. am probat prim magazin 3 (cred) nu am gasit nici un angajat disponibil pentru acest produs...sau raion, cale de 15 minute si 50 metri. parca disparusera toti din magazin. am renuntat sa mai cumpar.",misc; staff availability,random-concatenation
868118,"Angajati care nu stiu unde se afla produsele cautate, se joaca in timp ce clientii au nevoie de ajutor.. Ca de obicei la 20 de mingi comandate ,una este sparta!Si comand a treia sau a patra oara!",staff competency; staff availability; product; service,random-concatenation
868120,"Nu se observa disponibilitatea personalului de pe diferite raioane pentru ajutorul solicitat.. E aceeasi marime ca 26 pe albastru, desi am comandat 27.",staff availability; service,random-concatenation
868116,"Am fost si am cumparat din magazinul din Cluj in 2 zile consecutive, in 28 si 29 martie, si in ambele zile nu erau pungi la case, si am plecat cu cumparaturile in mana in ambele dati. Cred ca se putea gasi o solutie de a cumpara pungi de plastic de oriunde, fara brandul pe ele, si sa le oferiti clientilor alternativa sa isi duca cumparaturile in punga, nu in brate.. Livrarea la domiciliu, platita ca atare, nu inseamna sa ma intalnesc cu curierul la doua strazi de unde stau, pentru ca el e gras si nu poate urca scarile. Fiecare cu meseria lui. Eu sunt traducator si nu-mi spune nimeni """"Lasati, nu mai terminati traducerea daca nu aveti chef, ca o terminam noi"""". Ciubucul nu e refuzat niciodata.",service; delivery,random-concatenation
868115,"Inainte de efectuarea cumparaturilor aveam un numar X de puncte, dupa efectuarea cumparaturilor acelasi numar de puncte. Mi-am facut card la voi acum 1 an si de atunci mi se spune la fiecare vizita ca nu merge aparatul sa mi-l printeze. De fiecare data trebuie sa dau adresa de mail in gura mare la casa, ca sa mi-l ia in considerare. Mi se pare stupid si evident, neadevarat.",service; service,random-concatenation
868116,"Comanda a intarziat. A fost livrata doar dupa ce am facut reclamatie. Produsul a ajuns incomplet. E vorba de o bicicleta care pe site spune ca are inclus si bec fata si bec spate. A ajuns fara bec fata.. lipsa internet in locatie. nu s-a putut printa card fidelitate. casierul nu a solicitat card fidelitate. lipsa cod bare la un produs, responsabilul de raion nu a transmis codul si am fost nevoit sa ma intorc la raft pentru a aduce un produs cu acelasi cod, la locul de joaca am gasit ambalaje de dulciuri sub trambulina",delivery; service; staff competency; service; environment; staff competency,random-concatenation
868120,"Sacul de box cumparat este stricat. Are umflaturi nepermis de mari si nu poate fi folosit.Vreau sa fie inlocuit.Produsele mabalate la livrare ar trebui verificate de personalul magazinului.. Dezamăgită,mi-au facturat mai multe produse decât ce aveam în colet si livrarea la domiciliu am platit-o de 2x.Am sunat si dat mail pt rezolvare si restituirea diferenței dar nici acum nu am primit nimic.Chiar dacă am dat toate datele ce mi le-au cerut.....Trebuie să sun iar?",product; delivery; service; delivery,random-concatenation
868123,"Am avut o bicicleta depusa la atelier pentru revizie si trebuie sa revin cu ea pentru romontarea corecta a franelor.. Mi s-a transmis un termen de 45 min. Am revenit după o oră si nu era gata. Nu erau alti clienti sau comenzi in lucru. Abia când am revenit si am întrebat au făcut imprimeul. Am inscriptionat nume si numar pe un tricou. Numarul este prost încadrat, foarte jos, o parte intră în pantaloni.",service; service; staff competency,random-concatenation
868123,"Buna ziua,Am ajuns seara tarziu aproape de inchidere si era destul de aglomerat . cu ajutorul unui lucrator comercial am gasit ceea ce cautam.Cand am ajuns la casa de marcat domnisoara de acolo era tare suparata aproape nici nu ne-a privit a facut totul mecanic. Stiu ca este greu am lucrat si eu multi ani in magazine de genul acesta dar niciodata nu am avut o mutra acra cand am servit clientul.. Coada la casa de 15 persoane. Numai 2 case libere in timp ce multi angajati se plimbau prin magazin cu treaba sau fara.",staff competency; staff competency; environment; service; staff competency,random-concatenation
868123,"Am fost dezamagita de ultima vizita din magazin. La nevoie cu greu am luat legatura cu un specialist de la Raionul biciclete care a raspuns in graba si foarte superficial. M-am plimbat toata sala fara sa gasesc ce caut. La raionul copii nu am gasit marimea potrivita pentru sandalale de baie si cu greu am gasit produsele cautate. La raionul de fitness nu am gasit o pereche de pantaloni potriviti pentru sezonul de vara.. Deși comanda era cu livrare acasă, curierul a livrat produsul în magazin.",shop diversity; shop organization; staff availability; staff competency; delivery,random-concatenation
868124,"1.Afișarea prețului la toate produsele.2.Implementarea unui mecanism software care sa împiedice scanarea de două ori a aceluiași articol, evident cu adăugarea eronată pe bonul valoric... Trebuie personal mai mult și mai pregătit pentru reglarea bicicletelor.",shop organization; service; staff availability; staff competency,random-concatenation
868125,"magazinul a fost aglomerat și multe raioane erau cu puțină marfă. Se procesează si livrează greoi comenzile online produsele nu vin ambalate,in rest calitate la preturi rezonabile !de la mult ne nota 10 pentru calitate si preț si un 8 pentru livrare !",shop diversity; environment; delivery; price; quality; service,random-concatenation
868124,"În magazinul din Militari am dat o comanda de un ceas de damă, ceas ce urma să fie adus de la Buzau și a trecut mai bine de două saptamani și nu am fost sunat sa merg sa ridic produsul în condițiile în care mi s-a spus că durează cam 4-5 zile. Tipul de la acel raion a fost jalnic în atitudine și exprimare. Neseriosi pt ca nu am fost sunat pt acel ceas alb.. Găsiți o soluție sa separați copiii nesupravegheați de restul magazinul. Un copil era să mă lovească cînd traversam culoarul central, alții """"claxonau"""" să le eliberez drumul. Consider că magazinul este în general pentru pietoni și aceste situații n-ar trebui să existe.",delivery; staff competency; environment,random-concatenation
868124,"Angajatii nu prea stau la raion si esti nevoit sa mergi sa-i cauti.Articolele pentru copii nu sunt organizate intr-un singur loc ci trebuie sa cauti la toate raioanele produse pentru copii.Din 2 angajati cu care am comunicat, 1 fiind o fata cu deficiente de auz si vorbire, toata stima, a fost foarte draguta si deschisa sa ma ajute, in schimb, la receptie experienta a fost total opusa.. nu am gasit grila de marimi pe site asa ca am optat pt 38, ceea ce inseamna M, ambele tricouri comandate au venit S. Procedura de retur este indoielnica, am solicitat pe email returul catre decathlon si am apelat curierul sa trimita inapoi comanda, acesta a refuzat pe motiv ca decathlonul trebuie sa faca solicitarea de ridicare a returului, nu s-a intamplat asta, port tricourile asa cum sunt, mici/fix.",shop organization; staff availability; staff competency; staff competency; tech support; delivery; return warranty,random-concatenation
868121,"Omul de la paza, vazand copii nostrii in magazin (12-14 ani), a vorbit foarte urat cu copii nostri nestiind ca si noi, parintii, suntem in magazin, ceva de genul: de cate ori sa va mai scot din magazin? Si invocand regulamentul magazinului, desi copii doar priveau prod. incercand sa aleaga ceva. Rusinos. Cu toate astea magazinul e ok, lucratoarea comerciala (o fata mai tinerica, cu codita, cu nume unguresc Kinga parca, amabila a ajutat la alegerea produsului cumparat. Bravo ei, rusine omului de la paza!. Se poate reduce un pic pretul.. 70 de lei pentru remedierea talpii este un pic cam mult. Calitatea reparatii este fara repros totusi.",security; staff competency; price; service,random-concatenation
868127,"Vanzatori nu prea sunt prin magazin si nu cunosc produsele. Nu sunt scolarizati si nu-si cunosc produsele nici noutatile. Nu ma simt in siguranta in acest magazin...copiii needucati si lasati de capul lor te imbrancesc, te lovesc cu placile sau bicicletele...e un haos total. Imi place magazinul, are produse foarte utile si cu siguranta voi reveni insa tare mi-as dori sa se faca ceva in acest sens.",staff availability; staff competency; product; environment,random-concatenation
868114,"E foarte dificil de intrat in legatura cu operatorul magazinului online. Nu ridica nimeni. Stai cu orele.. Anumite produse sunt insuficinte ptentru anumite categorii de varsta/ marimi, iar comandarea lor din alte magazine Decathon nu este intotdeauna posibila",tech support; service; shop diversity,random-concatenation
868112,"Am comandat luni o bicicleta fara pedale pt copii, la 199.90 lei. Mi s-a spus ca urma sa soseasca a doua zi, dupa ce s-a verificat pe calculator. Am fost azi (miercuri) si nu era sosita, nici macar nu se stie daca va ajunge pana sambata (de Paste). Am rugat sa mi se dea un nr de telefon din magazin, pt a verifica daca a ajuns si mi s-a spus sa intru pe site si sa il iau de acolo :(( ma indoiesc ca in Franta mi se raspundea la fel !. numarul de personal sa fie suplimentat deoarece in zilele in care este aglomerar nu fac fata .",delivery; service; staff competency; staff availability,random-concatenation
868107,"Magazinul este ok, dar ma deranjaza ca nu este o calea pietonala pana la acest magazin si faptul ca trebuie sa ma strecor printre masini si prin iarba sa ajung la el ma face sa vin foarte rar. Am pierdut o pereche de ochelari in magazin, se inchidea magazinul si nu mai aveam timp suficient sa le caut pentru ca trebuia sa ies.. Din pacate ochelarii nu s-au mai gasit. Asa ca am cumparat altii, dar nu gasesc lentila aceasta: 8396697",accessibility; security,random-concatenation
868111,4 vanzator discute si tu stai ca ... era neplacut nepasarea vanzatorilor !. Magazinul este foarte aglomerat si cu putini angajati care nu fac fata numarului mare de vizitatori,staff availability; staff competency; environment; staff availability,random-concatenation
868108,"Buna ziua, am dorit sa achizitionam 10 echipamente complete de fotbal si spre nemultumirea noastra am constatat ca produsele nu se afla pe stoc, urmand a fi comandate.Am dorit sa le si inscriptionam si am fost la fel de nemultumiti cand am aflat ca nu beneficiem de nicio reducere. De asemenea, lipseau de pe stoc adidasi fotbal marime 28, colanti pt 8 ani, tricouri si aparatori. In concluzie, am reusit in urma vizitei sa achizitionez doar o maleta neagra pt 8 ani, desi imi doream alba (lipsea de pe stoc).. Cand magazinul este plin de copii care incearca diferite produse gen bicicleta, role este foarte greu sa te concentrezi pe ce vrei sa cumperi. Amenajati un alt spatiu pt ei. Multumesc.",promotions; shop diversity; environment,random-concatenation
868108,Să nu se mai permita mersul CU Bicicleta ....mai ales copii care merge CU viteza...... Zapaceala.. Haos.. Recomand Online-ul.Am pierdut circa 2h prin magazin.. Am Încercat să-mi dau seama remodelarea.. Așezarea gondolelor.. Să-mi dau seama cum sunt poziționate.. Noroc ca am 12 ani de comerț :)Recomand ramura Online.,environment; environment; tech support; shop organization,random-concatenation
868109,"Cortul pe care l-am comandat, prima dată a venit tăiat. Mi se pare o mare neglijență, nesimțire si rea vointă din partea celor care au trimis cortul. Tăietura era de 10 cm lungime si era imposibil să nu o observi. Personal invizibil, doar o fata la casă, destul de plictisită. M-am chinuit 5-6 minute sa iau produsul ce îmi trebuia de pe rastel- nu sunt f înaltă și nu am ajuns la el. Personal să mă ajute-nu, un cârlig sau scara la îndemână-nu.",staff competency; delivery; staff competency; shop organization; staff availability,random-concatenation
