text,id,aspects_polarities,annotator,all_categories,all_categories_old,all_polarities,data_origin,text_cleaned
"Nu inteleg de ce le dati voie copiilor sa foloseasca role, biciclete si alte articole sportive in incinta magazinului? Vreo doi m-au lovit cu rolele! Am o fetita mica de 4 ani , trebuie sa fiu atenta la ea, nu ma pot uita si in spate sa vad daca e cineva care poate sa ne loveasca! Ultima data cand am fost in magazin era foarte aglomerat si dupa parerea mea acei copii chiar nu aveau ce sa caute cu bicicleta prin magazin!",433696,environment - negative,26,environment,environment,Negative,manual,"Nu inteleg de ce le dati voie copiilor sa foloseasca role, biciclete si alte articole sportive in incinta magazinului? Vreo doi m-au lovit cu rolele! Am o fetita mica de 4 ani , trebuie sa fiu atenta la ea, nu ma pot uita si in spate sa vad daca e cineva care poate sa ne loveasca! Ultima data cand am fost in magazin era foarte aglomerat si dupa parerea mea acei copii chiar nu aveau ce sa caute cu bicicleta prin magazin!"
"Toate bune si frumoase, daca n-ar fi lasati juniorii sa tipe, sa se joace, sa dea peste tine cu mingea sau cu trotineta s.a.m.d. Deci prea multa libertate pentru copii, care deranjeaza de cele mai multe ori.Pentru Suceava se mai adauga si traficul infernal dintr-o zona mult prea aglomerata, asa ca de multe ori renunt sa mai fac un drum la magazinul dumneavoastra.",433701,environment - negative,26,environment,environment,Negative,manual,"Toate bune si frumoase, daca n-ar fi lasati juniorii sa tipe, sa se joace, sa dea peste tine cu mingea sau cu trotineta s.a.m.d. Deci prea multa libertate pentru copii, care deranjeaza de cele mai multe ori.Pentru Suceava se mai adauga si traficul infernal dintr-o zona mult prea aglomerata, asa ca de multe ori renunt sa mai fac un drum la magazinul dumneavoastra."
"m vrut sa cumpar pentru ziua copilului unui apropiat un sac de box manusi si bandaje aferente dar  la raion """"batea vantul rau"""" lipsa totala de produse , m-am reorientat catre raionul cu statii radio si arcuri unde am asteptat un consultant de raion 20 min pentru a putea achizitiona 2 statii erau incuiate. la raionul de pescuit de unde am achizitionat un scaun de pescuit aprox. 250 ron lipsa totala de personal iar produsele despachetate din ambalaj.nu critic doar spun o opinie . Cred ca o mai mare atentie spre client ar fi benefica. nota 10 pentru posibilitatea de a testa in magazin produsele. O zi placuta",433702,"{'choices': ['shop diversity - negative', 'staff competency - negative', 'staff availability - negative', 'shop organization - negative', 'service - positive']}",26,shop diversity; staff competency; staff availability; shop organization; service,shop diversity; staff competency; staff availability; shop organization; service,Negative; Negative; Negative; Negative; Positive,manual,"m vrut sa cumpar pentru ziua copilului unui apropiat un sac de box manusi si bandaje aferente dar la raion """"batea vantul rau"""" lipsa totala de produse , m-am reorientat catre raionul cu statii radio si arcuri unde am asteptat un consultant de raion 20 min pentru a putea achizitiona 2 statii erau incuiate. la raionul de pescuit de unde am achizitionat un scaun de pescuit aprox. 250 ron lipsa totala de personal iar produsele despachetate din ambalaj.nu critic doar spun o opinie . Cred ca o mai mare atentie spre client ar fi benefica. nota 10 pentru posibilitatea de a testa in magazin produsele. O zi placuta"
"De cate ori vin in magazin, mai ales in weekend, e o atmosfera extrem de incarcata...foarte multi parinti vin cu copiii aici sa se joace in incinta magazinului. E foarte multa galagie, trebuie sa te feresti de copiii cu biciclete, trotinete mingi etc...chiar am fost lovita de un copil cu o bicicleta, copilul nu era supravegheat ...nu am facut scandal, deoarece stiu ca nu a fost cu intentie. Dar: in primul rand, am o operatie la genunchiul drept de implant de ligamente, dupa un accident grav la ski...si inca nu sunt refacuta complet( daca eram lovita mai rau si va dadeam in judecata , credeti ca era ok ? ) In al doilea rand: este magazin , nu loc de joaca . Inteleg sa testeze produsele, dar , in acest magazin, in fiecare wekend este o harababura totala. Sub aparenta testarii produselor, de fapt, isi aduc copiii sa se joace ca la un loc de joaca. Si, cel mai periculos, majoritatea copiilor sunt nesupravegheati, parintii fiind ocupati cu altele... In Decathlonul din Budapesta nu se intampla asa ceva !",433703,environment - negative,26,environment,environment,Negative,manual,"De cate ori vin in magazin, mai ales in weekend, e o atmosfera extrem de incarcata...foarte multi parinti vin cu copiii aici sa se joace in incinta magazinului. E foarte multa galagie, trebuie sa te feresti de copiii cu biciclete, trotinete mingi etc...chiar am fost lovita de un copil cu o bicicleta, copilul nu era supravegheat ...nu am facut scandal, deoarece stiu ca nu a fost cu intentie. Dar: in primul rand, am o operatie la genunchiul drept de implant de ligamente, dupa un accident grav la ski...si inca nu sunt refacuta complet( daca eram lovita mai rau si va dadeam in judecata , credeti ca era ok ? ) In al doilea rand: este magazin , nu loc de joaca . Inteleg sa testeze produsele, dar , in acest magazin, in fiecare wekend este o harababura totala. Sub aparenta testarii produselor, de fapt, isi aduc copiii sa se joace ca la un loc de joaca. Si, cel mai periculos, majoritatea copiilor sunt nesupravegheati, parintii fiind ocupati cu altele... In Decathlonul din Budapesta nu se intampla asa ceva !"
"organizarea pe  raft lasa de dorit  si mare dezordine  face fiecare ce vrea in magazin se cala in picioare uni   pe alti  , ori este magazin ori centru de testari accesorii de sport sau loc de joaca  ???????????????",433705,"{'choices': ['shop organization - negative', 'environment - negative']}",26,shop organization; environment,shop organization; environment,Negative; Negative,manual,"organizarea pe raft lasa de dorit si mare dezordine face fiecare ce vrea in magazin se cala in picioare uni pe alti , ori este magazin ori centru de testari accesorii de sport sau loc de joaca ???????????????"
Ultima dată mi-au dispărut punctele de fidelitate de pe cardul meu decathlon și nimeni nu știe cum!!,433709,"{'choices': ['staff competency - negative', 'service - negative']}",26,staff competency; service,staff competency; service,Negative; Negative,manual,Ultima dată mi-au dispărut punctele de fidelitate de pe cardul meu decathlon și nimeni nu știe cum!!
"Copiii mei au fost opriți să intre în magazin, deși erau cu banii în mână și eu eram afară în mașină. Frisbeeurile erau chiar la casă, deci vizita ar fi fost extrem de scurtă. Foarte neplăcută a fost experiența, când ți se spune că acum “copiii fură”.",433710,security - negative,26,security,security,Negative,manual,"Copiii mei au fost opriți să intre în magazin, deși erau cu banii în mână și eu eram afară în mașină. Frisbeeurile erau chiar la casă, deci vizita ar fi fost extrem de scurtă. Foarte neplăcută a fost experiența, când ți se spune că acum “copiii fură”."
"Inteleg si apreciez ideea de a permite incercarea echipamentului sportiv inainte de cumparare. Totusi este extrem de dificil sa te uiti la raft la un produs, cand trebuie sa te feresti de biciclete/trotinete/role/skateboard-uri/mingi/palete etc., mai ales cand majoritatea sunt folosite de copii care in mod evident nu le stapanesc si trebuie tu sa fii cel care se fereste din calea lor.",433711,"{'choices': ['service - positive', 'environment - negative']}",26,service; environment,service; environment,Positive; Negative,manual,"Inteleg si apreciez ideea de a permite incercarea echipamentului sportiv inainte de cumparare. Totusi este extrem de dificil sa te uiti la raft la un produs, cand trebuie sa te feresti de biciclete/trotinete/role/skateboard-uri/mingi/palete etc., mai ales cand majoritatea sunt folosite de copii care in mod evident nu le stapanesc si trebuie tu sa fii cel care se fereste din calea lor."
"Un pret la raft si altul la casa. In plus doar cu 16 lei... Atitudinea celei de la informatii a fost o dezamagire totala, dar pana la urma s-a rezolvat problema. Nu stiu totusi, cum este posibil ca pe acelasi cod de bare sa fie 2 preturi?",433715,"{'choices': ['shop organization - negative', 'staff competency - negative', 'service - positive']}",26,shop organization; staff competency; service,shop organization; staff competency; service,Negative; Negative; Positive,manual,"Un pret la raft si altul la casa. In plus doar cu 16 lei... Atitudinea celei de la informatii a fost o dezamagire totala, dar pana la urma s-a rezolvat problema. Nu stiu totusi, cum este posibil ca pe acelasi cod de bare sa fie 2 preturi?"
Scanarea produselor din cutia aflată la casa este influențată de produsele persoanei aflate in spatele tău la rând...,433717,service - negative,26,service,service,Negative,manual,Scanarea produselor din cutia aflată la casa este influențată de produsele persoanei aflate in spatele tău la rând...
"Este a doua oara cand spun acelasi lucru. Prin magazin vajaie, in toate directiile, copii si adulti pe trotinete, bicilete etc.E de mirare ca nu ati avut inca un accident serios.Asta nu se intampla numai pe aleea centrala ci peste tot asa ca o vizita cu un copil de 3 ani este problematica in magazin.Probabil ar trebui sa faceti ceva cu cei care confunda magazinul cu parcul.",433720,environment - negative,26,environment,environment,Negative,manual,"Este a doua oara cand spun acelasi lucru. Prin magazin vajaie, in toate directiile, copii si adulti pe trotinete, bicilete etc.E de mirare ca nu ati avut inca un accident serios.Asta nu se intampla numai pe aleea centrala ci peste tot asa ca o vizita cu un copil de 3 ani este problematica in magazin.Probabil ar trebui sa faceti ceva cu cei care confunda magazinul cu parcul."
am comandat acum aproape o luna și inca nu a ajuns,433724,delivery - negative,26,delivery,delivery,Negative,manual,am comandat acum aproape o luna și inca nu a ajuns
"Cumpar cu placere din acest magazin doar ca """"proba"""" bicicletelor, trotinetelor etc uneori deranjaza pe ceilalti cumparatori...am observat familii care vin impreuna cu copiii doar """"sa se dea """" cu respectivele  fara sa cumpere nimic ca in parc...",433725,environment - negative,26,environment,environment,Negative,manual,"Cumpar cu placere din acest magazin doar ca """"proba"""" bicicletelor, trotinetelor etc uneori deranjaza pe ceilalti cumparatori...am observat familii care vin impreuna cu copiii doar """"sa se dea """" cu respectivele fara sa cumpere nimic ca in parc..."
"Este deranjant ca nu exista scanere de preturi si personalul nu este totdeauna pe raion,iar cand este ,trebuie sa se deplaseze la case si toata aceasta procedura este de durata atunci cand este aglomerat.",433730,"{'choices': ['service - negative', 'staff availability - negative']}",26,service; staff availability,service; staff availability,Negative; Negative,manual,"Este deranjant ca nu exista scanere de preturi si personalul nu este totdeauna pe raion,iar cand este ,trebuie sa se deplaseze la case si toata aceasta procedura este de durata atunci cand este aglomerat."
Produsele sunt de calitate dar pregatirea dezastru a durat  10 zile.plus livrarea inca  4zile.,433738,"{'choices': ['delivery - negative', 'quality - positive', 'service - negative']}",26,delivery; quality; service,delivery; quality; service,Negative; Positive; Negative,manual,Produsele sunt de calitate dar pregatirea dezastru a durat 10 zile.plus livrarea inca 4zile.
"Sambata, 24 octombrie. Am probat toate marcile si modelele de clapari disponibile. M-am oprit la Rossignol Alltrack 90. Din pacate, pretul de la raft (699,90) era peste bugetul disponibil in acel moment. O angajata de pe raion mi-a spus ca e posibil ca pretul sa fie redus, si mi-a facut si o calculatie, ajungand cu oferta de pret la 611 lei. O reducere consistenta si semnificativa! Din pacate, inca prea mult pentru cati bani aveam la mine in acel moment, si pentru bugetul gandit initial pentru aceasta achizitie. A ramas sa ma gandesc si sa anunt daca vreau sa mi-i rezerve.Luni, 26 octombrie.M-am decis sa aloc cei 611 lei pentru achizitionarea claparilor. Intre timp am facut rost si de bani! Am sunat la magazin sa-i rezerv, iar aceeasi angajata cu care am discutat cu 2 zile inainte mi-a spus ca seful de magazin nu e de acord cu reducerea, ca pretul e si-asa redus si ca, daca vreau sa-i cumpar, ii pot cumpara doar cu pretul de raft, adica 699,90. Am intrebat-o pe angajata Decathlon ce s-ar fi intamplat daca totusi as fi cumparat sambata claparii, la pretul propus si redus, de 611 lei, si mi-a spus ca nu stie ce s-ar fi intamplat in aceasta situatie.Uitandu-ma pe situl Decathlon, am constatat cu surprindere ca pretul de site e intr-adevar mai mare cu 100 de lei (799,90) decat pretul de la raft. Am rezervat  telefonic marfa si in 2 ore am fost in magazin si am cumparat-o, la pretul de raft. Poate ar fi trebuit sa nu mai calc in Decathlon, dar sunt un om pragmatic, si ACEI clapari imi veneau perfect. Asa ca, i-am cumparat.Incerc sa """"inghit"""" si sa accept situatia, dar am ramas totusi cu dezamagirea ca mi s-a """"fluturat"""" pe la nas o oferta, care ulterior mi-a fost retrasa. Asa ceva nu se face!Recomand in continuare acest magazin, cu rezerva ca, atunci cand vi se face o oferta, sa profitati imediat de ea...",433740,"{'choices': ['price - negative', 'staff competency - negative', 'promotions - negative', 'product - positive']}",26,price; staff competency; promotions; product,price; staff competency; promotions; product,Negative; Negative; Negative; Positive,manual,"Sambata, 24 octombrie. Am probat toate marcile si modelele de clapari disponibile. M-am oprit la Rossignol Alltrack 90. Din pacate, pretul de la raft (699,90) era peste bugetul disponibil in acel moment. O angajata de pe raion mi-a spus ca e posibil ca pretul sa fie redus, si mi-a facut si o calculatie, ajungand cu oferta de pret la 611 lei. O reducere consistenta si semnificativa! Din pacate, inca prea mult pentru cati bani aveam la mine in acel moment, si pentru bugetul gandit initial pentru aceasta achizitie. A ramas sa ma gandesc si sa anunt daca vreau sa mi-i rezerve.Luni, 26 octombrie.M-am decis sa aloc cei 611 lei pentru achizitionarea claparilor. Intre timp am facut rost si de bani! Am sunat la magazin sa-i rezerv, iar aceeasi angajata cu care am discutat cu 2 zile inainte mi-a spus ca seful de magazin nu e de acord cu reducerea, ca pretul e si-asa redus si ca, daca vreau sa-i cumpar, ii pot cumpara doar cu pretul de raft, adica 699,90. Am intrebat-o pe angajata Decathlon ce s-ar fi intamplat daca totusi as fi cumparat sambata claparii, la pretul propus si redus, de 611 lei, si mi-a spus ca nu stie ce s-ar fi intamplat in aceasta situatie.Uitandu-ma pe situl Decathlon, am constatat cu surprindere ca pretul de site e intr-adevar mai mare cu 100 de lei (799,90) decat pretul de la raft. Am rezervat telefonic marfa si in 2 ore am fost in magazin si am cumparat-o, la pretul de raft. Poate ar fi trebuit sa nu mai calc in Decathlon, dar sunt un om pragmatic, si ACEI clapari imi veneau perfect. Asa ca, i-am cumparat.Incerc sa """"inghit"""" si sa accept situatia, dar am ramas totusi cu dezamagirea ca mi s-a """"fluturat"""" pe la nas o oferta, care ulterior mi-a fost retrasa. Asa ceva nu se face!Recomand in continuare acest magazin, cu rezerva ca, atunci cand vi se face o oferta, sa profitati imediat de ea..."
