text,id,aspects_polarities,annotator,all_categories,all_categories_old,all_polarities,data_origin,text_cleaned
"In data de 8.11.2015, la emiterea voucherelor, mi s-a comunicat ca pot folosi voucherul si pentru a cumpara un produs de valoare mai mica decat valoarea unui voucher, urmand sa folosesc diferenta pentru alte cumparaturi, singura conditie fiind sa nu treaca cele 6 luni de valabilitate. In data de 14.11. 2015, cand voucherele se puteau folosi, mi s-a comunicat ca nu pot achizitiona produse de o valoare mai mica, valoarea cumparata o singura data trebuie sa depaseasca valoarea voucherului. Citind regulamentul, Sectiunea 6, paragraful 3, am intelesc ca nu trebuie folosit o singura data pentru intreaga lui valoare. Citez:"""" Fiecare voucher TROCATHLON, nerambursabil in numerar, este valabil 6 luni începând cu data activarii sale şi poate fi utilizat de mai multe ori, pană la epuizarea valorii; VOUCHERUL poate fi folosit numai pentru cumpărarea de articole sportive noi si numai in cadrul Magazinelor DECATHLON. Valoarea VOUCHERULUI nu poate fi încărcată pe Carduri Cadou Decathlon.""""Va rog sa ma edificati si pe mine in legatura cu acest lucru.Va multumesc",434244,"{'choices': ['staff competency - negative', 'service - negative']}",26,staff competency; service,staff competency; service,Negative; Negative,manual,"In data de 8.11.2015, la emiterea voucherelor, mi s-a comunicat ca pot folosi voucherul si pentru a cumpara un produs de valoare mai mica decat valoarea unui voucher, urmand sa folosesc diferenta pentru alte cumparaturi, singura conditie fiind sa nu treaca cele 6 luni de valabilitate. In data de 14.11. 2015, cand voucherele se puteau folosi, mi s-a comunicat ca nu pot achizitiona produse de o valoare mai mica, valoarea cumparata o singura data trebuie sa depaseasca valoarea voucherului. Citind regulamentul, Sectiunea 6, paragraful 3, am intelesc ca nu trebuie folosit o singura data pentru intreaga lui valoare. Citez:"""" Fiecare voucher TROCATHLON, nerambursabil in numerar, este valabil 6 luni începând cu data activarii sale și poate fi utilizat de mai multe ori, pană la epuizarea valorii; VOUCHERUL poate fi folosit numai pentru cumpărarea de articole sportive noi si numai in cadrul Magazinelor DECATHLON. Valoarea VOUCHERULUI nu poate fi încărcată pe Carduri Cadou Decathlon.""""Va rog sa ma edificati si pe mine in legatura cu acest lucru.Va multumesc"
"Cred ca eram cel putin cu 15 ani mai in varsta decat domnisoara care mi-a incasat perechea de ghete...dar asta nu a ingreunat-o sa mi se adreseze cu pronumele personal la persoana a doua singular """"iei perechea? cum achiti?""""...poate ar trebui sa investiti mai mult  in traininguri de pregatire a personalului decat sa aiba target si sa uite ca sunt imaginea dumneavoastra. Cu stima Madalina Cretu",434245,staff competency - negative,26,staff competency,staff competency,Negative,manual,"Cred ca eram cel putin cu 15 ani mai in varsta decat domnisoara care mi-a incasat perechea de ghete...dar asta nu a ingreunat-o sa mi se adreseze cu pronumele personal la persoana a doua singular """"iei perechea? cum achiti?""""...poate ar trebui sa investiti mai mult in traininguri de pregatire a personalului decat sa aiba target si sa uite ca sunt imaginea dumneavoastra. Cu stima Madalina Cretu"
"Ochelari soare copii, cu defect din fabrica. Au un punct pe lentila dreapta. O sa incercam inlocuirea lor.",434246,product - negative,26,product,product,Negative,manual,"Ochelari soare copii, cu defect din fabrica. Au un punct pe lentila dreapta. O sa incercam inlocuirea lor."
"Sambata seara, magazinul arata de parca era in renovare. Rafturi goale cu salariati care la ora 21:00 incepeau aprovizionarea.",434247,"{'choices': ['staff competency - negative', 'shop organization - negative']}",26,staff competency; shop organization,staff competency; shop organization,Negative; Negative,manual,"Sambata seara, magazinul arata de parca era in renovare. Rafturi goale cu salariati care la ora 21:00 incepeau aprovizionarea."
"Este un magazin in regula, totuși as sugera ca cei ce ar trebui sa ajute clienții cu informații variate sa fie mai prezenți pe fiecare raion.",434248,staff competency - negative,26,staff competency,staff competency,Negative,manual,"Este un magazin in regula, totuși as sugera ca cei ce ar trebui sa ajute clienții cu informații variate sa fie mai prezenți pe fiecare raion."
"foarte multa minciuna din partea personalului...este a treia oara cand sunt mintit sa vin dupa un card, la care mi se spune ca din pacate nu merge imprimanta si sa vin data viitoare...card facut la insistenta personalului des, ma grabeam fff tare...oricum sint convins ca nu conteaza parerea mea...suntem doar in romania...multumesc frumos",434249,"{'choices': ['staff competency - negative', 'service - negative']}",26,staff competency; service,staff competency; service,Negative; Negative,manual,"foarte multa minciuna din partea personalului...este a treia oara cand sunt mintit sa vin dupa un card, la care mi se spune ca din pacate nu merge imprimanta si sa vin data viitoare...card facut la insistenta personalului des, ma grabeam fff tare...oricum sint convins ca nu conteaza parerea mea...suntem doar in romania...multumesc frumos"
"Desi am petrecut putin timp magazin, am fost placut surprins de un angajat care, desi nu lucra pe raionul respectiv, m-a ajutat sa gasesc produsul cautat. :)",434250,staff competency - positive,26,staff competency,staff competency,Positive,manual,"Desi am petrecut putin timp magazin, am fost placut surprins de un angajat care, desi nu lucra pe raionul respectiv, m-a ajutat sa gasesc produsul cautat. :)"
Atentie mai mare asupra cazului sesizat mai sus...in rest succes si un an nou cu oferte atractive si vanzari mari.,434251,misc - neutral,26,misc,misc,Neutral,manual,Atentie mai mare asupra cazului sesizat mai sus...in rest succes si un an nou cu oferte atractive si vanzari mari.
"Personal putin.... incepe sezonul pt biciclete, se cumpara din ce in ce mai multe biciclete, dar la atelierul din magazin lana zona biciclete sunt doar 2 persoane care monteaza / regleaza bicicletele atata cele pt copii cat si bicicletele normale.... si uite asa.... clientul se hotaraste sa cumpere o bicicleta in 10 min si asteapta sa mearga cu ea la casa reglata cam vreo 40 min.... vreti satisfactie mai mare a clientilor.... investiti mai mult in personal",434252,staff availability - negative,26,staff availability,staff availability,Negative,manual,"Personal putin.... incepe sezonul pt biciclete, se cumpara din ce in ce mai multe biciclete, dar la atelierul din magazin lana zona biciclete sunt doar 2 persoane care monteaza / regleaza bicicletele atata cele pt copii cat si bicicletele normale.... si uite asa.... clientul se hotaraste sa cumpere o bicicleta in 10 min si asteapta sa mearga cu ea la casa reglata cam vreo 40 min.... vreti satisfactie mai mare a clientilor.... investiti mai mult in personal"
Puține produse. Pe cele de pe site nu le găsești in magazine,434253,"{'choices': ['shop diversity - negative', 'shop organization - negative']}",26,shop diversity; shop organization,shop diversity; shop organization,Negative; Negative,manual,Puține produse. Pe cele de pe site nu le găsești in magazine
"No comment; magazinul pare o devalmasie totala ... de la destinatia produselor / domenii, la identificare, atat a produselor, cat si a domeniilor, destinatia / sex (era sa spun ... gen ...) / varste ....De ce nu declarati franc faptul ca vreti sa va axati pe comertul on-line i numai pe acesta?Caci pare ca retali-ul va oboseste, va deranjeaza ...",434254,shop organization - negative,26,shop organization,shop organization,Negative,manual,"No comment; magazinul pare o devalmasie totala ... de la destinatia produselor / domenii, la identificare, atat a produselor, cat si a domeniilor, destinatia / sex (era sa spun ... gen ...) / varste ....De ce nu declarati franc faptul ca vreti sa va axati pe comertul on-line i numai pe acesta?Caci pare ca retali-ul va oboseste, va deranjeaza ..."
"Am fost la atelierul dumneavoastră din cauza unei roți pe care o achiziționasem cu vreo 6 luni mai devreme și pentru care aveam doi ani garanție.  Roții respective i se rupsese axul butucului. Când am ajuns la atelier mi s-a spus că piesa este consumabilă așa că ar trebui să vin cu un ax procurat din altă parte. Uimit am întrebat cum se poate așa ceva și mi s-a spus politicos că janta,  spițele și butucul sunt consumabile. CC asta este politica și atunci am întrebat în ce constă garanția de doi ani pe roată insa vreau să pun întrebarea unei persoane competente. Cineva de la informații a fost chemată și a început să caute prin calculator pe ce aș primi  garanție dacă aș cumpăra roata, și nu găsea nimic. Cum plecasem in pauza de masă de la lucru să rezolv problema am rugat-o sa vorbească cu un șef sau cineva competent. În final a sunat pe responsabilul atelierului și acesta i-a răspuns prompt că evident că axul este acoperit de garanție și să rezolve problema. Dar atelierul nu avea ax c și piesă de schimb, așa că trebuia schimbată roata cu totul. Și cum nu era pe stoc mi-au comandat-o și a venit peste o săptămână jumate. In final am primit o roată nouă ceea ce este de apreciat, însă recomand o instruire suplimentară a personalului cu privire la gestionarea garanțiilor.",434255,"{'choices': ['delivery - negative', 'product - negative', 'return warranty - positive', 'service - positive', 'service - negative', 'shop diversity - negative', 'staff competency - positive', 'staff competency - negative']}",26,delivery; product; return warranty; service; service; shop diversity; staff competency; staff competency,delivery; product; return warranty; service; shop diversity; staff competency,Negative; Negative; Positive; Positive; Negative; Negative; Positive; Negative,manual,"Am fost la atelierul dumneavoastră din cauza unei roți pe care o achiziționasem cu vreo 6 luni mai devreme și pentru care aveam doi ani garanție. Roții respective i se rupsese axul butucului. Când am ajuns la atelier mi s-a spus că piesa este consumabilă așa că ar trebui să vin cu un ax procurat din altă parte. Uimit am întrebat cum se poate așa ceva și mi s-a spus politicos că janta, spițele și butucul sunt consumabile. CC asta este politica și atunci am întrebat în ce constă garanția de doi ani pe roată insa vreau să pun întrebarea unei persoane competente. Cineva de la informații a fost chemată și a început să caute prin calculator pe ce aș primi garanție dacă aș cumpăra roata, și nu găsea nimic. Cum plecasem in pauza de masă de la lucru să rezolv problema am rugat-o sa vorbească cu un șef sau cineva competent. În final a sunat pe responsabilul atelierului și acesta i-a răspuns prompt că evident că axul este acoperit de garanție și să rezolve problema. Dar atelierul nu avea ax c și piesă de schimb, așa că trebuia schimbată roata cu totul. Și cum nu era pe stoc mi-au comandat-o și a venit peste o săptămână jumate. In final am primit o roată nouă ceea ce este de apreciat, însă recomand o instruire suplimentară a personalului cu privire la gestionarea garanțiilor."
"Training si observarea comportamentelor neglijente ale angajatilor. Trebuia sa ne vanda o bicicleta magnetica, a fost chemata la casierie si uitat sa vina. Doi baieti se plimbau si i-am abordat noi daca putem lua o bicicleta impachetata dupa ce am gasit noi articolul vm 130",434256,staff competency - negative,26,staff competency,staff competency,Negative,manual,"Training si observarea comportamentelor neglijente ale angajatilor. Trebuia sa ne vanda o bicicleta magnetica, a fost chemata la casierie si uitat sa vina. Doi baieti se plimbau si i-am abordat noi daca putem lua o bicicleta impachetata dupa ce am gasit noi articolul vm 130"
"O mai buna informare a vânzătorilor cu privire la marfa vanduta precum și amabilitatea de a răspunde întrebărilor adresate de cumpărători.  Marfa pe rafturi răvășită,  iar personalul angăjat dădea din umeri și spunea, """"nu știu,  incercati sa va descurcati. Am Multă treaba în spate.""""",434257,"{'choices': ['shop organization - negative', 'staff competency - negative']}",26,shop organization; staff competency,shop organization; staff competency,Negative; Negative,manual,"O mai buna informare a vânzătorilor cu privire la marfa vanduta precum și amabilitatea de a răspunde întrebărilor adresate de cumpărători. Marfa pe rafturi răvășită, iar personalul angăjat dădea din umeri și spunea, """"nu știu, incercati sa va descurcati. Am Multă treaba în spate."""""
Nu am emis cardul si din acest motiv ca nu am card nu au avut copiii mei voie la terenul de joaca. Dupa cateva minute bune asteptand la casa pt a cere detalii despre accesul la terenul de joaca si la o minge de fotbal mi s-a spus ca nu ma pot ajuta ca nu merge netul sa ma caute in baza dupa adresa de email si nici imprimanta pt a fi emis cardul,434258,"{'choices': ['staff competency - negative', 'service - negative']}",26,staff competency; service,staff competency; service,Negative; Negative,manual,Nu am emis cardul si din acest motiv ca nu am card nu au avut copiii mei voie la terenul de joaca. Dupa cateva minute bune asteptand la casa pt a cere detalii despre accesul la terenul de joaca si la o minge de fotbal mi s-a spus ca nu ma pot ajuta ca nu merge netul sa ma caute in baza dupa adresa de email si nici imprimanta pt a fi emis cardul
Doresc sa gasesc in magazin si articole pentru sporturile care sunt teoretic in extrasezon.,434259,shop diversity - negative,26,shop diversity,shop diversity,Negative,manual,Doresc sa gasesc in magazin si articole pentru sporturile care sunt teoretic in extrasezon.
Multe produse in special din categoriile imbracaminte si incaltaminte sunt de calitate indoielnica si nu gasesti produse de calitate medie,434260,"{'choices': ['quality - negative', 'shop diversity - negative']}",26,quality; shop diversity,quality; shop diversity,Negative; Negative,manual,Multe produse in special din categoriile imbracaminte si incaltaminte sunt de calitate indoielnica si nu gasesti produse de calitate medie
"Ghete ieftine, aderenta slaba mai ales pe suprafete umede. Prin talpa simti pietrele.",434261,"{'choices': ['price - positive', 'product - negative']}",26,price; product,price; product,Positive; Negative,manual,"Ghete ieftine, aderenta slaba mai ales pe suprafete umede. Prin talpa simti pietrele."
